stud_id,w2sch_id,w2cls_id,w2td01,w2td02,w2td03,w2td04,w2td05,w2td06,w2td07,w2td08,w2td09,w2td10,w2td11,w2td12,w2td13,w2td14,w2td15,w2tcs1,w2tcs2,w2tcs3,w2tcs4,w2tcs5,w2tes1,w2tes2,w2tes3,w2tes4,w2tes5,w2tms1,w2tms2,w2tms3,w2tms4,w2tms5,w2sumerr,w2summis
19375,313,3095,2,3,1,2,1,2,2,3,1,2,2,4,4,4,4,2,1,4,3,2,2,2,4,3,2,2,2,4,3,2,0,0
19376,572,2182,2,3,4,2,3,3,3,4,4,4,3,2,4,2,3,2,4,3,4,4,3,4,2,4,4,3,3,3,3,4,0,0
19377,451,2675,3,6,3,2,4,2,4,3,4,5,4,4,3,3,3,2,1,4,3,1,1,2,4,3,1,1,1,4,3,1,0,0
19379,551,2542,3,6,3,3,2,6,3,3,3,3,4,2,3,2,3,2,2,3,4,3,1,3,4,4,2,2,2,3,4,3,0,0
19380,632,2890,4,6,3,4,3,4,3,4,3,4,3,2,4,3,3,1,1,1,1,1,2,3,3,4,4,2,2,4,3,4,0,0
19381,525,3568,2,3,3,3,3,4,3,4,4,5,5,3,4,3,4,2,2,99,99,2,2,2,4,4,2,2,2,4,3,1,0,2
19382,426,3444,3,2,2,3,3,4,3,3,3,3,3,4,4,3,4,2,2,4,3,3,2,3,4,4,3,99,99,99,99,99,0,5
19383,625,2229,4,4,3,3,3,4,3,3,3,5,4,1,4,1,3,3,3,2,4,4,3,3,2,4,4,2,2,4,3,2,0,0
19384,334,3280,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,97,4,4,3,4,5,2,3,4,4,3,1,0
19385,533,2625,3,6,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,2,2,4,3,3,2,3,4,3,3,0,0
19386,361,2390,2,4,4,4,2,4,4,3,3,2,2,3,4,3,3,99,99,99,99,99,3,3,4,4,3,3,3,4,4,2,0,5
19387,440,2029,3,6,3,2,2,3,6,3,3,2,2,97,4,4,4,2,2,3,4,2,2,2,4,4,2,2,2,4,3,2,1,0
19390,529,3225,4,2,3,4,2,3,4,4,4,4,3,1,4,1,1,3,4,3,4,4,3,4,3,4,4,3,3,3,3,3,0,0
19393,334,2003,3,3,3,4,2,3,4,5,3,4,3,3,4,2,2,3,3,4,4,4,3,3,4,3,4,4,3,4,4,4,0,0
19394,423,3374,2,3,3,3,2,2,3,3,2,2,1,4,4,4,2,3,3,3,3,3,4,4,3,4,4,2,1,4,3,1,0,0
19395,415,3487,3,2,3,3,3,3,3,4,3,2,2,3,3,2,2,3,3,3,2,4,3,3,3,3,3,3,3,2,3,4,0,0
19396,367,3055,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,1,2,3,3,3,4,3,0,20
19397,625,2593,2,2,2,2,1,1,1,2,1,3,2,1,4,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,2,0,0
19398,587,2950,3,1,3,3,3,2,3,2,2,99,4,3,2,97,3,2,3,3,3,4,99,99,99,99,99,99,99,99,99,99,1,11
19399,581,2036,3,3,3,2,3,4,2,3,3,2,3,4,4,4,3,2,1,4,3,2,2,2,4,3,2,3,2,4,3,4,0,0
19400,468,2842,3,3,2,2,2,2,2,2,2,2,2,4,4,4,3,2,2,4,3,3,1,2,4,4,1,2,2,4,2,1,0,0
19401,055,2614,4,3,3,3,2,4,2,3,4,4,3,2,4,4,4,3,3,3,4,5,2,2,4,3,4,2,2,4,3,4,0,0
19402,523,3158,3,2,3,3,3,3,3,4,3,4,4,2,4,2,3,2,3,3,3,2,2,3,3,4,3,3,3,3,4,2,0,0
19403,402,3059,2,3,3,3,2,2,99,99,2,2,2,4,4,3,3,2,2,4,3,2,1,2,4,3,2,2,2,4,4,3,0,2
19405,578,3156,2,3,3,2,2,4,2,2,2,2,3,4,4,3,4,2,2,4,3,2,2,4,3,4,4,2,2,4,3,1,0,0
19406,448,2770,2,3,2,2,3,2,3,3,2,4,3,3,4,2,2,3,4,2,4,4,3,3,3,3,4,4,4,2,4,5,0,0
19407,578,3828,2,4,2,2,2,2,2,3,2,2,2,4,4,3,3,2,1,4,3,2,1,2,3,3,2,2,2,4,2,2,0,0
19409,432,3153,3,3,4,3,3,4,3,3,3,3,3,4,4,3,3,2,2,4,3,3,2,2,4,4,3,2,2,4,3,2,0,0
19410,493,3899,2,3,3,3,2,3,2,2,2,2,2,2,4,2,3,2,2,3,4,2,2,2,5,3,3,2,2,4,2,1,0,0
19411,347,3799,3,2,2,2,2,1,2,2,2,2,3,4,4,3,3,2,2,4,3,2,2,2,4,3,2,2,2,4,2,2,0,0
19412,617,2407,3,3,3,2,2,3,3,4,3,3,2,2,4,2,2,2,2,4,3,3,3,3,3,4,4,3,3,4,3,4,0,0
19413,501,2471,3,3,3,2,1,4,2,4,4,4,2,4,4,2,3,2,2,4,4,3,3,5,4,4,4,4,3,4,4,4,0,0
19415,489,3855,3,3,2,3,2,2,3,3,2,3,1,2,2,3,3,2,3,3,3,4,4,4,3,3,4,3,3,3,3,4,0,0
19416,390,2169,1,2,1,1,1,1,1,2,2,1,1,4,4,4,2,2,1,4,2,2,3,2,4,4,5,2,1,4,2,3,0,0
19417,407,2731,4,4,4,5,3,4,4,4,4,4,2,1,4,1,5,4,4,2,4,5,4,4,2,4,4,4,4,2,3,5,0,0
19418,084,2795,4,2,5,4,4,4,5,5,3,5,3,2,4,4,4,3,3,3,4,5,4,4,2,4,5,4,3,3,4,5,0,0
19419,480,2789,2,6,3,1,3,2,2,2,1,4,2,1,1,1,1,2,4,2,3,5,4,4,2,4,4,3,3,4,4,4,0,0
19420,592,2326,3,1,2,3,2,3,3,3,2,3,3,2,4,3,3,2,3,2,4,3,99,99,99,99,99,2,2,4,2,2,0,5
19421,434,2259,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,3,2,2,2,2,4,3,2,2,1,4,3,2,0,15
19422,318,2107,3,3,3,2,2,3,3,2,3,2,3,4,4,4,4,99,99,99,99,99,1,1,4,2,1,99,99,99,99,99,0,10
19423,568,2774,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,2,2,3,3,1,1,1,4,3,2,2,2,4,3,3,0,0
19424,398,2724,4,6,4,4,3,5,6,4,4,4,3,2,4,2,97,2,3,3,3,3,3,3,2,4,3,3,3,3,4,3,1,0
19425,085,3236,4,6,2,4,2,3,3,6,3,4,4,1,4,1,3,3,4,2,2,4,3,3,3,3,3,3,3,4,3,4,0,0
19426,364,3316,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,2,3,2,1,99,99,99,99,99,2,2,4,4,1,0,5
19427,181,2513,3,4,3,2,3,3,2,3,2,3,2,3,4,3,3,2,2,3,3,3,3,3,3,4,4,3,3,3,4,3,0,0
19429,337,2371,3,3,3,2,2,4,3,4,3,2,3,3,4,2,4,2,2,4,4,3,3,2,4,2,3,2,2,4,3,3,0,0
19430,448,3027,4,2,2,2,3,2,2,2,2,2,2,3,4,3,3,2,2,4,3,2,2,2,4,4,2,2,1,4,2,2,0,0
19431,026,2233,4,4,2,4,2,2,2,4,2,3,3,3,4,3,3,2,2,3,3,2,4,4,4,4,4,2,3,4,3,4,0,0
19432,628,2662,1,1,2,1,2,2,1,1,1,1,3,3,4,2,3,1,1,4,3,1,1,2,4,3,1,1,1,4,3,1,0,0
19433,434,3539,2,1,1,1,1,2,1,1,1,1,1,3,4,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
19434,318,3400,3,4,4,5,4,5,5,5,2,5,2,1,3,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
19435,108,2071,2,2,1,1,3,3,2,1,1,2,2,4,4,4,4,1,2,4,3,1,1,2,4,3,1,1,1,3,3,1,0,0
19436,316,3366,2,2,1,1,1,1,1,1,1,1,1,4,4,4,4,2,2,3,2,2,1,2,4,3,2,2,1,4,2,3,0,0
19437,042,2447,3,3,2,3,4,3,2,3,1,4,3,3,4,1,4,2,4,3,2,3,99,99,99,99,99,2,2,4,3,2,0,5
19438,418,3815,3,6,2,2,2,3,2,2,2,2,4,3,4,4,3,2,2,4,3,1,1,2,4,2,2,2,2,4,3,3,0,0
19439,401,2178,2,3,3,3,2,3,2,3,3,2,2,4,4,4,4,2,2,3,4,3,2,3,4,3,3,2,2,4,3,2,0,0
19440,084,2697,2,6,2,2,3,3,3,3,3,3,3,3,4,3,4,2,2,4,3,2,2,2,3,3,2,2,2,4,2,2,0,0
19441,433,3500,4,2,4,5,4,4,4,4,4,5,3,3,4,1,2,4,4,2,2,97,3,4,3,4,4,2,3,4,3,3,1,0
19442,563,2082,4,4,2,2,2,3,2,3,2,2,2,2,4,2,3,2,2,4,3,3,2,2,3,3,3,3,3,4,4,4,0,0
19443,479,2398,4,6,4,3,3,4,2,4,4,3,3,3,4,2,3,3,3,3,4,3,2,2,3,3,3,2,3,3,3,3,0,0
19444,551,3523,3,3,2,2,3,3,2,3,2,2,2,3,4,3,2,2,2,4,3,2,2,2,3,3,3,2,2,3,3,3,0,0
19446,528,2452,3,6,3,3,3,4,3,6,3,4,4,3,4,1,2,2,3,3,3,4,2,2,4,4,3,3,3,4,4,3,0,0
19447,446,3634,4,2,4,4,5,4,5,5,4,5,4,1,4,1,2,4,4,1,4,5,4,4,1,4,5,4,4,1,4,5,0,0
19448,323,3160,2,2,1,1,1,1,1,1,1,1,2,4,4,4,4,2,2,4,3,2,2,2,3,3,2,1,1,3,2,1,0,0
19449,084,2795,2,2,2,2,2,4,2,2,2,2,1,4,4,4,97,2,1,4,3,1,2,1,4,2,3,1,1,4,2,1,1,0
19450,551,2818,3,4,4,4,3,4,4,4,4,4,2,2,4,2,3,3,3,2,4,5,2,3,3,3,4,4,4,1,4,5,0,0
19451,560,3281,3,3,4,4,2,4,3,4,4,4,2,3,4,3,3,3,4,2,4,5,4,4,2,4,4,4,4,2,4,5,0,0
19452,342,2216,1,3,2,2,2,2,2,2,2,1,2,4,4,4,3,2,1,3,3,2,1,1,4,3,1,1,1,4,3,1,0,0
19453,375,2794,2,2,3,2,2,3,1,2,3,2,3,3,4,3,1,2,1,4,2,2,2,2,3,3,3,2,2,4,4,2,0,0
19454,398,2724,2,6,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,4,3,2,2,2,3,2,2,2,2,3,3,2,0,0
19455,082,3274,3,2,2,2,2,3,2,3,3,2,2,4,4,3,3,2,1,4,4,2,2,2,4,4,1,2,1,4,4,2,0,0
19456,246,3224,3,3,4,3,3,4,3,3,4,2,3,4,4,4,2,2,2,4,2,2,2,1,4,2,2,2,2,4,2,2,0,0
19457,398,3736,4,3,3,3,3,4,3,4,3,3,2,3,4,3,1,2,2,3,3,4,2,1,4,3,1,2,3,3,4,3,0,0
19458,607,2934,2,3,3,3,2,3,2,3,3,3,2,3,4,3,3,2,2,4,3,2,2,2,4,2,2,3,3,3,4,3,0,0
19459,594,2496,3,3,3,3,3,3,3,2,2,4,3,1,4,2,3,2,4,3,4,2,4,2,3,4,2,1,2,3,3,1,0,0
19460,247,2384,2,2,4,2,3,4,2,2,3,2,3,2,2,2,2,2,2,3,4,2,2,2,4,4,2,2,1,4,4,2,0,0
19461,610,3740,3,6,3,3,3,3,3,3,3,3,3,4,4,4,4,3,5,4,4,4,2,1,4,3,3,2,2,4,4,3,0,0
19462,449,2214,5,4,5,5,5,5,5,5,5,5,4,1,3,2,4,4,4,1,4,5,4,4,3,4,5,4,4,1,4,5,0,0
19463,371,2574,2,2,2,2,2,3,2,1,2,2,3,4,4,4,4,2,2,4,3,1,1,2,4,4,1,1,2,4,3,1,0,0
19464,547,2324,4,3,4,4,3,4,3,4,4,4,3,3,4,2,3,2,99,3,4,4,2,3,3,3,4,4,4,3,4,4,0,1
19465,433,2670,3,4,4,4,2,4,4,3,4,4,1,1,4,2,3,3,3,2,4,4,4,4,4,4,4,3,4,2,3,4,0,0
19466,476,3699,2,3,2,2,2,3,2,3,2,1,2,4,4,4,4,2,2,4,3,2,2,1,4,2,1,2,1,4,2,2,0,0
19468,330,3271,4,6,2,2,2,3,2,2,2,2,2,2,4,3,2,2,3,4,3,4,99,99,99,99,99,2,2,4,2,4,0,5
19469,054,3845,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3,4,4,1,4,5,99,99,99,99,99,4,4,1,4,5,0,5
19471,588,3872,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,3,1,2,2,4,3,1,1,1,4,1,1,0,15
19472,453,2228,2,3,3,2,2,3,2,4,3,3,3,2,4,2,4,2,3,4,5,3,2,2,4,4,3,4,3,3,4,5,0,0
19473,480,2789,3,6,3,3,2,2,2,3,1,3,2,4,4,4,4,2,3,4,3,3,4,4,4,4,4,3,3,4,4,4,0,0
19474,468,2842,4,3,3,3,4,4,3,2,4,3,3,1,2,2,3,2,3,4,4,3,2,2,2,3,3,2,3,3,3,2,0,0
19475,368,2002,4,2,3,2,3,4,2,3,4,2,3,4,4,3,3,2,2,2,3,1,2,3,4,4,2,2,3,3,3,2,0,0
19476,614,2707,4,2,4,4,4,4,4,5,4,5,3,2,4,1,2,2,4,3,4,4,3,4,3,4,3,2,3,4,4,4,0,0
19477,480,3092,3,3,4,2,2,4,2,3,2,3,2,4,4,4,4,2,2,4,4,4,2,2,4,3,3,2,2,4,3,4,0,0
19478,463,3415,2,3,2,3,1,1,2,3,2,3,2,3,4,3,3,2,2,4,3,3,3,2,4,3,4,2,2,4,3,3,0,0
19479,530,3086,4,3,4,4,3,3,3,4,3,5,3,2,4,3,4,2,2,4,3,1,3,3,4,4,3,2,1,4,3,1,0,0
19480,488,3750,2,3,2,2,2,3,2,2,2,2,2,4,4,4,4,2,2,4,3,2,1,1,4,2,3,2,1,4,4,5,0,0
19481,593,2688,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,2,2,3,3,3,2,1,4,3,2,2,2,4,4,2,0,0
19482,435,2138,2,2,3,3,3,2,3,3,3,4,3,3,2,1,2,3,4,1,4,4,4,4,3,4,4,4,4,1,4,5,0,0
19484,507,3597,4,6,4,4,3,4,4,4,4,5,2,1,4,1,4,4,4,2,4,5,4,4,1,4,5,4,4,1,4,5,0,0
19485,608,3038,2,3,3,2,2,3,2,4,2,2,2,4,4,3,3,2,2,4,4,3,2,2,3,3,3,2,2,4,3,2,0,0
19486,459,3812,3,3,2,2,2,3,2,3,4,3,1,4,4,3,4,2,3,2,2,3,2,2,3,3,3,2,2,3,4,4,0,0
19487,425,3511,2,3,2,2,2,3,2,3,3,2,3,4,4,4,4,2,2,4,4,1,2,2,4,3,1,3,2,4,3,3,0,0
19488,599,2516,3,6,4,3,3,3,3,3,3,4,3,3,4,3,3,4,4,2,4,4,2,3,3,4,2,3,3,3,4,3,0,0
19489,632,2890,3,6,3,3,4,3,3,3,3,3,3,4,3,3,4,1,1,1,1,1,2,3,3,4,2,2,2,4,3,3,0,0
19490,588,2586,3,2,5,5,2,3,3,2,3,3,3,2,4,3,5,2,3,3,4,4,99,99,99,99,99,2,2,4,4,2,0,5
19491,598,2419,3,6,3,3,4,4,4,4,5,4,3,2,4,1,2,3,3,3,3,3,3,3,2,3,5,2,2,3,2,99,0,1
19493,526,2343,3,3,3,3,3,4,2,3,4,3,3,3,4,4,4,2,1,4,2,2,2,5,3,4,2,2,2,3,3,2,0,0
19494,588,2772,2,3,2,2,1,3,2,3,2,2,2,3,4,4,3,2,2,4,3,2,4,3,4,4,99,2,2,4,3,3,0,1
19495,468,3851,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,4,3,3,2,2,3,3,3,2,2,3,3,2,0,0
19496,617,2407,3,6,3,3,2,3,3,3,3,3,3,2,4,2,4,2,3,3,4,3,2,2,4,4,3,2,3,4,2,2,0,0
19497,185,2642,1,2,2,1,1,3,2,2,2,1,1,3,4,4,3,2,3,3,4,3,2,2,3,3,1,2,2,4,4,2,0,0
19498,419,3503,3,4,4,4,3,3,3,4,3,5,1,1,4,2,3,3,3,3,4,5,99,99,99,99,99,99,99,99,99,99,0,10
19501,435,2526,3,4,4,3,3,4,4,3,3,3,4,4,3,4,3,2,3,2,3,2,3,2,3,4,3,2,3,4,3,3,0,0
19502,328,2683,3,3,3,3,2,3,3,3,3,2,2,4,4,4,4,2,1,4,3,2,2,2,4,2,1,2,2,4,3,3,0,0
19503,303,2193,3,2,3,3,2,3,3,3,2,2,3,4,4,3,2,2,2,3,3,3,2,2,4,2,3,2,2,3,2,2,0,0
19504,310,3381,3,1,2,2,2,3,1,3,2,2,3,4,4,4,4,2,3,3,4,2,2,1,4,4,1,3,2,4,4,3,0,0
19505,368,2374,3,6,3,4,3,3,4,4,3,4,3,4,4,2,2,2,2,4,2,2,2,3,3,2,4,4,3,3,4,5,0,0
19506,416,2773,2,6,2,2,2,3,2,3,1,2,2,4,4,4,3,2,2,3,3,2,2,1,4,3,2,3,2,4,4,3,0,0
19507,400,2631,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,2,1,3,5,3,4,4,99,99,99,99,99,0,20
19508,554,2223,3,6,3,3,3,3,3,2,3,5,3,1,4,1,1,2,4,3,4,4,4,4,1,4,5,3,4,3,4,4,0,0
19509,563,3110,4,6,4,4,3,5,4,4,3,4,3,2,4,1,3,3,3,2,4,5,2,3,3,3,4,3,3,2,4,5,0,0
19510,519,3344,3,3,4,4,3,4,4,4,4,4,3,4,4,2,3,3,3,4,4,4,3,3,4,4,4,3,2,4,99,4,0,1
19511,365,2267,2,6,3,3,2,3,2,2,2,2,2,4,4,3,4,2,2,3,2,2,2,2,4,3,2,3,4,3,4,4,0,0
19512,575,3087,3,6,2,2,2,3,2,6,3,3,3,4,4,4,3,1,2,4,4,2,3,3,3,4,3,2,2,4,3,2,0,0
19513,334,2020,3,3,5,5,5,4,5,5,5,5,5,1,1,1,4,5,4,1,3,5,4,4,1,4,5,4,4,2,4,5,0,0
19514,478,2462,5,6,5,5,4,4,5,5,4,5,3,1,4,1,5,4,4,2,4,5,4,4,4,4,4,3,3,3,4,3,0,0
19515,493,3083,2,2,4,3,3,3,2,3,3,4,1,4,4,1,2,2,2,3,1,2,2,3,3,3,4,2,3,2,4,4,0,0
19516,365,2694,3,4,3,3,3,4,3,4,3,4,3,4,4,3,2,2,2,4,4,2,3,3,4,4,4,3,3,4,4,3,0,0
19517,471,3704,2,3,3,3,2,3,2,3,3,3,2,4,4,2,2,3,2,4,3,3,2,2,3,4,3,4,3,4,4,4,0,0
19518,588,3232,4,3,4,4,2,3,3,2,3,2,5,3,4,3,5,2,2,3,4,3,4,3,3,4,4,2,2,4,4,2,0,0
19519,158,2594,2,6,3,3,2,3,3,4,2,3,2,4,4,4,4,2,1,4,3,2,2,2,4,2,2,3,2,4,3,3,0,0
19520,484,2272,3,1,3,4,3,4,4,3,99,3,3,3,4,4,4,2,3,4,1,1,3,3,3,3,4,2,2,4,3,2,0,1
19521,515,2475,3,4,4,4,3,3,4,4,2,4,2,1,4,1,3,4,4,2,4,5,4,4,2,4,5,4,4,2,4,5,0,0
19522,405,2355,2,6,2,2,2,3,2,2,2,2,2,4,4,4,4,2,1,4,1,2,2,1,4,2,2,2,2,4,1,3,0,0
19523,341,2457,5,6,5,4,4,3,4,4,4,5,3,2,2,2,2,2,2,4,3,3,99,99,99,99,99,2,2,4,3,3,0,5
19524,562,2461,2,6,2,2,2,2,2,2,2,2,2,4,4,4,4,1,1,4,3,1,99,99,99,4,1,1,1,4,3,1,0,3
19526,439,2072,2,3,3,2,2,3,2,3,3,3,3,3,3,2,2,2,1,4,4,1,3,3,4,4,3,3,3,4,4,4,0,0
19527,446,2478,2,6,3,2,3,3,2,2,2,2,3,1,4,4,3,2,1,4,4,1,2,2,3,3,2,1,2,4,4,1,0,0
19528,372,3725,4,3,3,3,2,4,2,2,3,4,3,2,4,2,3,2,2,4,4,3,2,3,4,4,3,2,2,3,3,2,0,0
19529,603,3681,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,1,4,5,4,4,1,4,5,4,4,1,4,5,0,15
19530,375,2888,2,2,2,1,1,3,1,3,2,2,3,4,4,4,3,2,2,4,4,2,2,2,2,3,3,2,2,3,3,2,0,0
19531,498,3029,3,2,4,3,2,3,4,99,2,3,2,4,4,1,4,2,2,4,4,3,2,2,4,3,2,4,4,3,4,4,0,1
19532,592,2417,3,6,2,2,2,2,2,2,2,2,2,3,5,3,3,2,2,4,2,2,2,2,4,3,2,2,1,4,3,2,0,0
19536,574,3227,3,3,2,3,3,3,2,2,2,3,3,2,4,2,4,2,3,3,3,2,3,4,3,4,4,4,4,1,4,4,0,0
19537,311,2405,2,3,2,4,2,1,3,4,4,4,3,2,2,2,2,3,3,2,3,4,3,3,4,3,4,3,3,3,4,2,0,0
19538,422,3688,3,4,3,3,4,4,3,3,4,3,3,4,4,2,5,2,5,3,4,4,2,2,2,4,2,2,2,3,4,3,0,0
19539,490,2748,4,3,3,3,3,4,3,3,3,3,4,2,3,1,4,2,3,3,4,4,3,3,3,4,4,3,3,4,3,4,0,0
19540,395,3484,4,2,2,3,2,3,3,3,3,3,3,3,4,2,1,2,2,4,3,2,2,1,4,2,2,2,3,4,3,4,0,0
19541,547,3478,2,3,3,3,3,2,3,4,2,4,4,3,4,2,99,3,3,3,4,3,3,2,3,3,4,3,3,3,4,4,0,1
19542,483,2906,3,4,3,4,3,3,4,4,3,4,2,2,3,1,2,2,3,2,3,4,4,4,3,4,4,4,4,2,4,5,0,0
19543,608,2913,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,1,4,2,2,2,1,4,3,3,2,2,4,4,2,0,0
19544,347,2528,1,4,2,2,1,2,2,3,2,3,1,4,4,2,3,2,2,4,3,3,2,3,4,4,2,2,3,3,4,3,0,0
19545,370,2785,2,3,2,3,2,2,2,4,3,3,2,4,4,4,4,2,2,4,3,4,2,2,4,3,2,2,2,4,2,3,0,0
19546,334,2020,2,2,3,2,3,3,2,2,3,2,2,4,4,4,4,2,2,4,3,2,3,3,3,4,3,2,2,4,3,3,0,0
19547,519,3900,3,3,4,3,2,3,3,4,4,4,2,2,4,2,2,3,3,4,4,4,2,3,4,4,3,3,2,3,4,4,0,0
19549,509,2988,3,3,2,2,3,2,2,2,1,2,3,4,4,3,3,1,2,3,2,2,2,2,4,3,1,1,1,4,2,1,0,0
19550,599,3691,4,99,3,2,2,3,2,3,3,3,2,3,4,3,3,3,3,3,4,4,2,3,2,2,1,3,3,3,4,4,0,1
19551,601,2401,2,2,2,3,1,2,2,4,1,2,2,4,4,4,3,1,2,4,3,1,2,1,4,2,1,2,1,4,2,2,0,0
19552,544,3295,3,2,2,2,2,2,2,3,2,2,2,4,4,3,3,2,2,4,3,2,2,2,4,2,1,2,2,4,3,2,0,0
19553,548,2298,3,1,2,3,2,3,2,2,3,3,3,2,4,3,3,2,2,4,2,2,2,2,3,3,2,2,3,2,3,2,0,0
19554,623,3735,3,6,4,4,3,4,6,6,3,3,3,3,4,3,4,2,2,3,3,2,2,2,3,2,3,2,2,3,2,2,0,0
19555,418,3420,4,5,4,4,4,4,4,4,4,4,2,2,4,3,4,2,2,4,4,4,3,3,3,4,5,3,4,4,4,4,0,0
19556,375,2315,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,3,3,4,2,3,2,3,4,3,2,2,4,3,2,0,0
19557,432,3153,5,4,5,5,4,5,5,5,4,5,4,1,4,1,2,4,4,1,3,5,4,4,3,4,4,4,3,1,4,5,0,0
19558,567,3057,2,6,4,4,3,2,4,4,3,5,2,2,4,2,3,3,3,3,4,4,4,4,3,4,4,99,99,99,99,99,0,5
19559,370,2962,2,3,2,5,2,2,2,3,2,4,1,4,4,3,4,3,3,4,3,4,4,3,4,4,5,4,4,2,4,5,0,0
19560,492,3930,3,6,4,3,2,4,4,5,3,4,3,4,4,2,3,2,2,4,3,3,3,3,4,4,3,4,4,3,4,3,0,0
19562,602,3388,3,6,4,3,3,3,3,3,3,4,2,3,4,3,3,2,3,2,4,4,4,4,4,4,4,3,3,3,4,4,0,0
19563,492,3930,3,1,2,3,2,3,2,2,2,2,2,2,4,2,4,2,2,3,3,2,2,2,3,3,2,2,3,3,2,2,0,0
19564,314,3924,3,1,3,1,1,4,2,4,3,2,2,3,4,3,3,2,2,4,4,2,2,2,4,4,2,3,2,3,3,3,0,0
19566,410,2844,5,3,3,3,2,4,4,5,4,5,3,2,3,2,2,2,4,2,2,4,3,2,4,2,3,4,4,3,4,5,0,0
19567,117,2872,2,2,2,3,2,1,3,2,2,2,1,1,4,2,3,2,2,4,3,1,2,3,3,2,3,2,3,3,2,2,0,0
19568,315,3730,2,1,2,2,1,1,1,2,1,2,1,4,4,2,2,2,2,4,3,2,3,4,3,3,2,3,2,3,3,2,0,0
19569,464,2495,3,2,3,2,3,3,2,2,2,3,2,3,4,3,4,2,3,5,4,4,2,2,4,3,2,2,2,3,4,3,0,0
19571,524,3779,3,2,2,2,2,2,2,2,2,2,3,3,4,3,3,2,2,4,3,2,2,3,4,4,2,2,2,3,2,2,0,0
19572,454,3105,4,3,3,4,4,3,4,3,3,5,4,1,1,1,3,3,3,1,4,5,3,3,3,3,4,3,4,1,4,99,0,1
19573,402,2117,2,3,2,2,2,2,2,2,2,2,3,3,4,3,3,1,1,4,2,1,1,1,4,1,1,1,2,4,3,1,0,0
19574,336,2546,4,3,3,4,4,4,4,3,4,4,4,2,4,1,3,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,0,0
19575,329,2904,4,6,3,3,2,4,3,4,3,4,2,3,4,2,4,3,3,3,3,4,2,3,3,2,5,4,4,2,3,5,0,0
19576,082,3526,3,3,4,4,4,3,3,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,3,3,3,2,3,3,3,3,0,0
19577,462,2275,3,3,3,4,3,4,3,3,3,3,3,4,4,3,4,2,3,4,4,4,3,3,4,4,4,3,2,3,3,3,0,0
19578,460,2609,4,5,3,4,3,3,5,4,99,99,99,99,99,99,99,4,4,3,4,4,4,4,4,4,5,4,4,1,4,5,0,7
19579,581,2036,1,1,1,1,1,2,1,2,2,2,2,4,4,4,4,2,2,4,2,1,1,2,3,2,1,2,1,4,3,2,0,0
19581,454,3105,2,2,1,2,1,2,1,1,1,1,2,4,4,4,3,1,1,4,1,1,2,2,4,3,1,2,1,4,2,99,0,1
19584,311,2405,3,2,4,4,2,3,3,4,2,3,2,4,2,2,3,3,3,3,4,4,3,2,4,3,3,4,4,3,4,3,0,0
19585,435,3846,3,3,4,3,2,3,3,3,3,2,1,4,4,3,4,3,2,4,3,5,2,2,3,2,1,3,4,3,3,5,0,0
19586,311,2493,3,3,5,4,4,3,5,5,4,4,2,3,3,1,3,2,3,3,4,3,3,3,4,4,3,4,4,2,4,4,0,0
19587,449,3398,2,2,2,1,1,2,1,1,1,1,2,4,4,4,3,1,2,4,3,1,1,2,4,3,1,1,1,4,3,1,0,0
19588,391,2037,2,4,3,3,3,3,4,4,2,5,3,2,3,1,2,2,2,4,3,3,3,3,3,4,3,4,4,3,4,3,0,0
19590,208,3808,3,2,2,2,3,3,2,2,2,2,4,3,4,3,3,2,2,3,3,2,2,2,4,3,2,3,3,4,3,3,0,0
19591,421,3432,2,2,2,3,2,3,2,1,2,1,2,3,4,3,3,2,2,4,3,1,2,2,4,3,1,1,2,4,1,1,0,0
19592,454,3177,4,2,3,3,4,4,2,3,3,3,4,3,4,2,4,3,3,2,3,3,2,3,3,3,2,2,3,3,2,3,0,0
19593,629,2640,2,3,1,2,1,3,2,3,2,2,3,3,4,4,4,1,1,4,4,1,1,1,4,4,1,2,1,3,3,1,0,0
